signal_date,mover,horizon,low_avol_return,high_avol_return,spread,low_signal_return,high_signal_return
2015-03-06,positive,1,-0.0011927210977681576,0.002342933525646362,0.0035356546234145193,0.0073130063661394,0.008561175796630875
2015-03-06,negative,1,-0.006715052164317098,-0.002580784356972541,0.004134267807344558,-0.037966716508886056,-0.0382603236991298
2015-03-04,positive,3,-0.016087254109699925,-0.012433582717446219,0.0036536713922537033,0.017329311142233204,0.017534109857369765
2015-03-04,negative,3,-0.027053077394679298,-0.020090166080390517,0.006962911314288773,-0.022892357266173002,-0.02813426017812039
2015-03-02,positive,5,-0.015260087859910076,-0.02000350750387772,-0.0047434196439676436,0.025608555186882487,0.027624202787510356
2015-03-02,negative,5,-0.03812583923208297,-0.02755805942587112,0.01056777980621185,-0.026538354429983608,-0.024600729164662133
2015-03-09,positive,1,-0.014550276809261613,-0.012152301716521464,0.0023979750927401507,0.01994622213590043,0.022349492057096833
2015-03-09,negative,1,-0.019777837682825018,-0.0158704211858091,0.003907416497015911,-0.02671129308021372,-0.027521101998445874
2015-03-05,positive,3,-0.03293645128121196,-0.027322320333146015,0.00561413094806595,0.020979009468040904,0.02430581386676812
2015-03-05,negative,3,-0.04039746005053507,-0.03864310160476399,0.001754358445771086,-0.019374280255712605,-0.01997243318354169
2015-03-03,positive,5,-0.04802673554731486,-0.031613378673495146,0.016413356873819725,0.01779906744679897,0.020253890299662895
2015-03-03,negative,5,-0.0370977970861855,-0.02916078145380328,0.007937015632382223,-0.02393629754011659,-0.02548179932353355
2015-03-10,positive,1,0.0004923591667109565,-0.000192754281259276,-0.0006851134479702325,0.007071775793403445,0.00838430747517321
2015-03-10,negative,1,0.007415737379938528,0.005904546642920389,-0.0015111907370181383,-0.036554723072883155,-0.037565284626641784
2015-03-06,positive,3,-0.00869288500639789,-0.007478262468243244,0.0012146225381546435,0.0073130063661394,0.008561175796630875
2015-03-06,negative,3,-0.016133887499243552,-0.012096966951206201,0.004036920548037349,-0.037966716508886056,-0.0382603236991298
2015-03-04,positive,5,-0.027068353171836878,-0.01999961089321996,0.007068742278616919,0.017329311142233204,0.017534109857369765
2015-03-04,negative,5,-0.03409020059951139,-0.03265363519772308,0.001436565401788315,-0.022892357266173002,-0.02813426017812039
2015-03-11,positive,1,0.00511197235786041,0.008300528438593597,0.003188556080733187,0.02575921908999576,0.026647560093528512
2015-03-11,negative,1,0.008537945690496308,0.01086318252856613,0.002325236838069824,-0.017294272986105284,-0.018797979198826996
2015-03-09,positive,3,0.005414653071329651,0.006325810733701777,0.0009111576623721266,0.01994622213590043,0.022349492057096833
2015-03-09,negative,3,-0.012131487174725484,-0.007163998025190172,0.004967489149535312,-0.02671129308021372,-0.027521101998445874
2015-03-05,positive,5,-0.017031730068132002,-0.012169860869882443,0.004861869198249559,0.020979009468040904,0.02430581386676812
2015-03-05,negative,5,-0.027022310111551363,-0.02567313041171606,0.0013491796998353078,-0.019374280255712605,-0.01997243318354169
