spec,signal_date,mover,horizon,low_avol_return,high_avol_return,spread,low_signal_return,high_signal_return
MAIN_20D_1M_TAIL20,2015-02-10,positive,3,0.01972275945886485,0.012655812698717938,-0.00706694676014691,0.02592289535219335,0.027487781577155413
MAIN_20D_1M_TAIL20,2015-02-10,negative,3,0.028435259172312523,0.025021110615966326,-0.003414148556346197,-0.026353158813503086,-0.02754534638119806
AVOL10,2015-02-10,positive,3,0.016909775088401188,0.015376227319054397,-0.0015335477693467908,0.02570295939653806,0.02770804626120597
AVOL10,2015-02-10,negative,3,0.030576309412078735,0.023012191337830817,-0.0075641180742479185,-0.026315818766767734,-0.027581470540629142
LIQ5M,2015-02-10,positive,3,0.01844963110490249,0.009971043218930357,-0.008478587885972133,0.027213175596631962,0.028031818265700403
LIQ5M,2015-02-10,negative,3,0.031533770175660406,0.029278474575848406,-0.0022552955998119996,-0.026690959235727212,-0.028372534871433396
LIQ10M,2015-02-10,positive,3,0.02009549967500531,0.009466576493065846,-0.010628923181939465,0.027071251600484042,0.02883662473805255
LIQ10M,2015-02-10,negative,3,0.030772806044802436,0.027253125458185014,-0.003519680586617422,-0.02395732620895337,-0.025546722230536344
TAIL10,2015-02-10,positive,3,0.02269944620554392,0.01709979506338346,-0.005599651142160461,0.03445720026206377,0.03759129626970874
TAIL10,2015-02-10,negative,3,0.03925604913365617,0.026267179258437127,-0.012988869875219043,-0.03964739676295763,-0.04207556605469849
MAIN_20D_1M_TAIL20,2015-02-06,positive,5,0.021829226878569946,0.011975120964154488,-0.009854105914415458,0.024151786840238006,0.026511589631704913
MAIN_20D_1M_TAIL20,2015-02-06,negative,5,0.014259074188450715,0.0032704811493562483,-0.010988593039094467,-0.03360507032927063,-0.03566007144537188
AVOL10,2015-02-06,positive,5,0.01958276698415916,0.0142040106754568,-0.005378756308702359,0.02412614138511232,0.02653564896609168
AVOL10,2015-02-06,negative,5,0.01201344773772933,0.005495036906585472,-0.006518410831143859,-0.03355097599322583,-0.035707297639707584
LIQ5M,2015-02-06,positive,5,0.02596771806536054,0.01570382691781754,-0.010263891147543,0.0250007876266099,0.02635061206160188
LIQ5M,2015-02-06,negative,5,0.012761985782337368,0.0005322376459630553,-0.012229748136374313,-0.035333511667298194,-0.037047483048883494
LIQ10M,2015-02-06,positive,5,0.019702781892788436,0.022559452826593763,0.002856670933805327,0.023059883875413686,0.025816732341218222
LIQ10M,2015-02-06,negative,5,0.012117929573284636,0.001372446491066935,-0.010745483082217702,-0.03580067901111439,-0.037715418163904765
TAIL10,2015-02-06,positive,5,0.028390982783054165,0.012690690857134795,-0.01570029192591937,0.035347201603388126,0.04001840355122102
TAIL10,2015-02-06,negative,5,0.0058321058120748715,-0.0034912944161752365,-0.009323400228250109,-0.04419280535890113,-0.048291118425067066
MAIN_20D_1M_TAIL20,2015-02-13,positive,1,0.005790618067942986,0.002343457480007988,-0.0034471605879349983,0.0341944067392234,0.03571384628316289
MAIN_20D_1M_TAIL20,2015-02-13,negative,1,-0.0002543216382876929,0.001023658030278835,0.001277979668566528,-0.014672213978198003,-0.017616626055654578
AVOL10,2015-02-13,positive,1,0.005867449929796558,0.002264285995736646,-0.003603163934059912,0.03429581409797408,0.035609893821380086
AVOL10,2015-02-13,negative,1,0.00016695267371249725,0.0006247020198757458,0.00045774934616324854,-0.014722103073040522,-0.017570374856415997
LIQ5M,2015-02-13,positive,1,0.006466335237665967,0.0021905340833482264,-0.00427580115431774,0.035463999547777625,0.03735411727880676
LIQ5M,2015-02-13,negative,1,-0.0004251071237730261,0.002054555911587415,0.002479663035360441,-0.014797697422744857,-0.015907783804751996
LIQ10M,2015-02-13,positive,1,0.0055245095740515645,0.0024160123174246165,-0.003108497256626948,0.03391835820715629,0.03578021630632865
LIQ10M,2015-02-13,negative,1,-0.0008021412474449348,0.002668499130767802,0.003470640378212737,-0.014893926952766059,-0.016151404270363198
TAIL10,2015-02-13,positive,1,0.00861120815577152,0.004614807762245956,-0.0039964003935255635,0.04661148949490228,0.04966773548732984
TAIL10,2015-02-13,negative,1,0.0007674840861206292,0.0031263366580704817,0.0023588525719498528,-0.02141478398793526,-0.027240419605874634
MAIN_20D_1M_TAIL20,2015-02-11,positive,3,0.02280090266122646,0.024172910258895182,0.0013720075976687215,0.018841894291774693,0.019360354632351924
MAIN_20D_1M_TAIL20,2015-02-11,negative,3,0.028398496958705603,0.015213331684121572,-0.013185165274584031,-0.02291681006576001,-0.0243131261029269
AVOL10,2015-02-11,positive,3,0.02143133745267434,0.025528457120536634,0.004097119667862293,0.01880419802770151,0.019398123100664327
AVOL10,2015-02-11,negative,3,0.02871370481594211,0.01481228181669866,-0.013901422999243448,-0.022859991230000317,-0.02436488731742955
LIQ5M,2015-02-11,positive,3,0.024829353519716713,0.02091090506004732,-0.003918448459669394,0.018189706456856598,0.019333846509856256
LIQ5M,2015-02-11,negative,3,0.03286652043434712,0.015884922573338168,-0.01698159786100895,-0.02291590439848775,-0.024668237452125093
LIQ10M,2015-02-11,positive,3,0.021140529420476787,0.024279073094213725,0.0031385436737369383,0.016987390797653684,0.017996448272028277
LIQ10M,2015-02-11,negative,3,0.0269178013554502,0.014873504227267107,-0.012044297128183092,-0.02233671463563825,-0.02463400570646466
TAIL10,2015-02-11,positive,3,0.024393460865914394,0.029613887084469253,0.0052204262185548585,0.02886903997454101,0.029871107456645583
TAIL10,2015-02-11,negative,3,0.028853238557965094,0.01798708512632826,-0.010866153431636834,-0.03122713665051279,-0.03397787857799036
MAIN_20D_1M_TAIL20,2015-02-09,positive,5,0.020974390635771112,0.01677813314745282,-0.00419625748831829,0.022828294893773353,0.02332527490010595
MAIN_20D_1M_TAIL20,2015-02-09,negative,5,0.023806176681704094,0.02551514931775551,0.001708972636051416,-0.024284314493558133,-0.026020400190037058
AVOL10,2015-02-09,positive,5,0.022041136522645853,0.01571919387854764,-0.006321942644098213,0.02270909405843374,0.023447584766825253
AVOL10,2015-02-09,negative,5,0.022035033740088215,0.026921177868061023,0.004886144127972808,-0.024297745229245958,-0.026009730423356626
LIQ5M,2015-02-09,positive,5,0.02339218532266646,0.021386077229709914,-0.0020061080929565447,0.02301294259950374,0.023184675030606013
LIQ5M,2015-02-09,negative,5,0.030099532109981668,0.026061185461033858,-0.00403834664894781,-0.02292826747954138,-0.023682667956157134
LIQ10M,2015-02-09,positive,5,0.02381277451021947,0.020447235126932993,-0.003365539383286476,0.022766546387960267,0.022600918678675377
LIQ10M,2015-02-09,negative,5,0.032740125484512564,0.02407369286593547,-0.008666432618577094,-0.022633047214337756,-0.022916393540140197
TAIL10,2015-02-09,positive,5,0.02323470530304813,0.008293135951109826,-0.014941569351938303,0.03548390922282745,0.036510731843482844
TAIL10,2015-02-09,negative,5,0.02888305536087287,0.029664236833279435,0.0007811814724065641,-0.03140466717451748,-0.03486711461971082
MAIN_20D_1M_TAIL20,2015-02-17,positive,1,-0.0038422245220020774,-0.003185143696005624,0.0006570808259964535,0.024174261770035444,0.025862752140995364
MAIN_20D_1M_TAIL20,2015-02-17,negative,1,0.003119449671076196,0.004777881559607364,0.001658431888531168,-0.019474831585160397,-0.020569952264150808
AVOL10,2015-02-17,positive,1,-0.005910743823397065,-0.001137982021770558,0.004772761801626507,0.02417088641942674,0.025865710995461054
AVOL10,2015-02-17,negative,1,0.0035999121748384435,0.004289296133673117,0.0006893839588346731,-0.019441231823800635,-0.02059948104715802
LIQ5M,2015-02-17,positive,1,-0.0068298124676028134,-0.0014514131384912748,0.005378399329111539,0.023087266002519063,0.02459749250233246
LIQ5M,2015-02-17,negative,1,0.004112275827313729,0.002932726534360803,-0.001179549292952926,-0.01705288841252717,-0.018000513762192104
LIQ10M,2015-02-17,positive,1,-0.007949225954597131,-0.0006465022350786896,0.007302723719518442,0.0220267435505119,0.022839263255773724
LIQ10M,2015-02-17,negative,1,0.0044112098580949685,0.0029585126818323535,-0.001452697176262615,-0.01563853892736625,-0.016662476781087017
TAIL10,2015-02-17,positive,1,-0.005660409910787941,-0.00587700795707731,-0.00021659804628936918,0.035354685490661585,0.03866982001283921
TAIL10,2015-02-17,negative,1,0.004969897349522956,0.0032890233035531144,-0.0016808740459698414,-0.026397201167287755,-0.028536063092124846
MAIN_20D_1M_TAIL20,2015-02-12,positive,3,0.010993810967149215,0.010517392178090773,-0.00047641878905844114,0.035918207473427964,0.03828873445939688
MAIN_20D_1M_TAIL20,2015-02-12,negative,3,0.008556440434214618,0.008336326250039685,-0.00022011418417493267,-0.00924359353415744,-0.009603155924278736
AVOL10,2015-02-12,positive,3,0.010637318189394066,0.010880537170021494,0.00024321898062742812,0.03583589664145903,0.038371557958040384
AVOL10,2015-02-12,negative,3,0.008836576966768744,0.008142420292660896,-0.0006941566741078473,-0.009229171432127797,-0.009615668734188142
LIQ5M,2015-02-12,positive,3,0.01375677254972003,0.010053143031298705,-0.003703629518421325,0.036436111047247075,0.038129238097328856
LIQ5M,2015-02-12,negative,3,0.014776092547565008,0.012096218940936402,-0.002679873606628606,-0.00905135610314499,-0.00951038942658478
LIQ10M,2015-02-12,positive,3,0.012329866633359509,0.011119584727405592,-0.0012102819059539166,0.03614785518967062,0.037896816103791635
LIQ10M,2015-02-12,negative,3,0.011952468869208699,0.012004691112492515,5.222224328381604e-05,-0.009286435801928351,-0.009722334561412341
TAIL10,2015-02-12,positive,3,0.013372864817866894,0.013389099472453942,1.6234654587048147e-05,0.04672107950890656,0.05144646328742808
TAIL10,2015-02-12,negative,3,0.008388518249457846,0.013668424912329816,0.00527990666287197,-0.016797638568095557,-0.017481759755982196
MAIN_20D_1M_TAIL20,2015-02-10,positive,5,0.025419250297313057,0.018724700939979973,-0.006694549357333084,0.02592289535219335,0.027487781577155413
MAIN_20D_1M_TAIL20,2015-02-10,negative,5,0.028230465915044623,0.023882741241375943,-0.004347724673668681,-0.026353158813503086,-0.02754534638119806
AVOL10,2015-02-10,positive,5,0.02284501394664913,0.021233752832294887,-0.001611261114354244,0.02570295939653806,0.02770804626120597
AVOL10,2015-02-10,negative,5,0.03145703405601357,0.020805979768333,-0.01065105428768057,-0.026315818766767734,-0.027581470540629142
LIQ5M,2015-02-10,positive,5,0.02418870541657775,0.01717201243698666,-0.00701669297959109,0.027213175596631962,0.028031818265700403
LIQ5M,2015-02-10,negative,5,0.033696908486949576,0.029970433523564544,-0.003726474963385032,-0.026690959235727212,-0.028372534871433396
LIQ10M,2015-02-10,positive,5,0.025261418353671895,0.018796184333492852,-0.006465234020179043,0.027071251600484042,0.02883662473805255
LIQ10M,2015-02-10,negative,5,0.03146257468316693,0.026715193019852562,-0.004747381663314371,-0.02395732620895337,-0.025546722230536344
TAIL10,2015-02-10,positive,5,0.028702412145394717,0.022562995302334715,-0.006139416843060002,0.03445720026206377,0.03759129626970874
TAIL10,2015-02-10,negative,5,0.040651197739223974,0.024071778197651758,-0.016579419541572216,-0.03964739676295763,-0.04207556605469849
MAIN_20D_1M_TAIL20,2015-02-18,positive,1,9.34696807916247e-05,-0.006652794566885713,-0.006746264247677338,0.02238753097814059,0.023199678287443314
MAIN_20D_1M_TAIL20,2015-02-18,negative,1,-0.0007337904079696529,-0.001493624199931473,-0.0007598337919618202,-0.02330908112166973,-0.023730600801141165
AVOL10,2015-02-18,positive,1,-0.0007941075367944266,-0.005732466402624971,-0.004938358865830545,0.022453644991759236,0.023133475981822107
AVOL10,2015-02-18,negative,1,-0.001936422624743495,-0.00032671206294127475,0.00160971056180222,-0.023821712730548845,-0.023264099051340872
LIQ5M,2015-02-18,positive,1,-0.00398602080403662,-0.005217026696162875,-0.001231005892126255,0.0223617992956625,0.023120213015538026
LIQ5M,2015-02-18,negative,1,-0.0012555502151934505,-0.0010286751456395362,0.00022687506955391436,-0.023782652334332296,-0.0233589855702341
LIQ10M,2015-02-18,positive,1,-0.005420812401837509,-0.005335063659793194,8.574874204431496e-05,0.02193444250031046,0.023047346579351646
LIQ10M,2015-02-18,negative,1,-0.0005029974921628413,-0.0009118585553102128,-0.0004088610631473715,-0.022411148222792516,-0.02299442029316525
TAIL10,2015-02-18,positive,1,0.0016424419376817243,-0.007303195966433124,-0.008945637904114848,0.02934082709495458,0.030988238132505657
TAIL10,2015-02-18,negative,1,-0.001821091664857046,-0.002435156022499941,-0.000614064357642895,-0.033694769334865385,-0.03451714842594285
MAIN_20D_1M_TAIL20,2015-02-13,positive,3,0.00042967827870055343,0.0006110573125130983,0.0001813790338125449,0.0341944067392234,0.03571384628316289
MAIN_20D_1M_TAIL20,2015-02-13,negative,3,0.0008984112028988259,0.004783660962184178,0.0038852497592853524,-0.014672213978198003,-0.017616626055654578
AVOL10,2015-02-13,positive,3,0.00042576113646481414,0.0006919193851417924,0.00026615824867697827,0.03429581409797408,0.035609893821380086
AVOL10,2015-02-13,negative,3,0.0026701272617673023,0.0031081946902669676,0.0004380674284996653,-0.014722103073040522,-0.017570374856415997
LIQ5M,2015-02-13,positive,3,-0.003235691667584505,-0.0009492282700891211,0.002286463397495384,0.035463999547777625,0.03735411727880676
LIQ5M,2015-02-13,negative,3,-0.0005851416417481402,0.0055866626979361594,0.006171804339684299,-0.014797697422744857,-0.015907783804751996
LIQ10M,2015-02-13,positive,3,-0.005396304234670429,0.001538714886859652,0.006935019121530081,0.03391835820715629,0.03578021630632865
LIQ10M,2015-02-13,negative,3,-0.001077317907664231,0.005780036059663164,0.006857353967327395,-0.014893926952766059,-0.016151404270363198
TAIL10,2015-02-13,positive,3,-0.0013742405618512453,-0.0011355998537934218,0.00023864070805782356,0.04661148949490228,0.04966773548732984
TAIL10,2015-02-13,negative,3,0.0044526681501383305,0.008393703336199728,0.003941035186061398,-0.02141478398793526,-0.027240419605874634
MAIN_20D_1M_TAIL20,2015-02-11,positive,5,0.019243314607738017,0.025104869410590685,0.005861554802852668,0.018841894291774693,0.019360354632351924
MAIN_20D_1M_TAIL20,2015-02-11,negative,5,0.023923766462821842,0.018041203474031757,-0.0058825629887900854,-0.02291681006576001,-0.0243131261029269
AVOL10,2015-02-11,positive,5,0.019686793377508883,0.024733794253906153,0.00504700087639727,0.01880419802770151,0.019398123100664327
AVOL10,2015-02-11,negative,5,0.026371446852941533,0.01552141131201144,-0.010850035540930093,-0.022859991230000317,-0.02436488731742955
LIQ5M,2015-02-11,positive,5,0.021999902399688152,0.022770842151437938,0.0007709397517497857,0.018189706456856598,0.019333846509856256
LIQ5M,2015-02-11,negative,5,0.0259027326987085,0.01739441033630409,-0.008508322362404407,-0.02291590439848775,-0.024668237452125093
LIQ10M,2015-02-11,positive,5,0.020716634365168025,0.024106234758855403,0.0033896003936873774,0.016987390797653684,0.017996448272028277
LIQ10M,2015-02-11,negative,5,0.022953412648453048,0.01586479059843037,-0.007088622050022676,-0.02233671463563825,-0.02463400570646466
TAIL10,2015-02-11,positive,5,0.01917524615096163,0.02899884893658917,0.009823602785627543,0.02886903997454101,0.029871107456645583
TAIL10,2015-02-11,negative,5,0.022237172746822985,0.021992135897598235,-0.0002450368492247501,-0.03122713665051279,-0.03397787857799036
MAIN_20D_1M_TAIL20,2015-02-19,positive,1,0.004118350224819265,0.0011534435256073485,-0.002964906699211917,0.01982570337778893,0.020335626032438336
MAIN_20D_1M_TAIL20,2015-02-19,negative,1,0.001797500885221048,0.002484664632501919,0.000687163747280871,-0.02276268845397584,-0.02451128956419526
AVOL10,2015-02-19,positive,1,0.0025578685714549854,0.0026771150691727724,0.00011924649771778706,0.01990325881705855,0.02025868947103456
AVOL10,2015-02-19,negative,1,0.0011162896227004426,0.003141608185490958,0.0020253185627905155,-0.022677345964724708,-0.024593463379737716
LIQ5M,2015-02-19,positive,1,0.005065140143114799,0.003285998479622635,-0.0017791416634921637,0.019300954555336352,0.018724572854903608
LIQ5M,2015-02-19,negative,1,0.0011038521884105133,0.003295158329588258,0.0021913061411777445,-0.023265948274106486,-0.023409849185537904
LIQ10M,2015-02-19,positive,1,0.0028873688953754573,0.003956082502356734,0.0010687136069812767,0.0185524116641684,0.018319568334281
LIQ10M,2015-02-19,negative,1,0.0024393819676249763,0.0032188723414197755,0.0007794903737947992,-0.023050535633445775,-0.02339386642390606
TAIL10,2015-02-19,positive,1,0.0023467989546517585,0.0027930427464210408,0.00044624379176928233,0.029073250573773367,0.03005045328899335
TAIL10,2015-02-19,negative,1,0.0032337018559112614,0.001860127735438377,-0.0013735741204728845,-0.030889936172005528,-0.03443946230890893
MAIN_20D_1M_TAIL20,2015-02-17,positive,3,-0.0052005594073455536,-0.0006851922085101298,0.004515367198835424,0.024174261770035444,0.025862752140995364
MAIN_20D_1M_TAIL20,2015-02-17,negative,3,0.002913571727184329,0.006165022020015476,0.0032514502928311473,-0.019474831585160397,-0.020569952264150808
AVOL10,2015-02-17,positive,3,-0.008415602522030044,0.0025478424546995287,0.010963444976729571,0.02417088641942674,0.025865710995461054
AVOL10,2015-02-17,negative,3,0.0018288780373500318,0.007204858444303318,0.005375980406953286,-0.019441231823800635,-0.02059948104715802
LIQ5M,2015-02-17,positive,3,-0.008775867993465544,0.0003310651759907992,0.009106933169456342,0.023087266002519063,0.02459749250233246
LIQ5M,2015-02-17,negative,3,0.006749473982908064,0.004260570677521641,-0.0024889033053864225,-0.01705288841252717,-0.018000513762192104
LIQ10M,2015-02-17,positive,3,-0.010770264713360645,0.0033273158817245054,0.01409758059508515,0.0220267435505119,0.022839263255773724
LIQ10M,2015-02-17,negative,3,0.0050778844544424285,0.006287286141855368,0.0012094016874129396,-0.01563853892736625,-0.016662476781087017
TAIL10,2015-02-17,positive,3,-0.01114051711028632,-0.004070818540809434,0.007069698569476887,0.035354685490661585,0.03866982001283921
TAIL10,2015-02-17,negative,3,0.0024727486282429935,0.003758094799612148,0.0012853461713691547,-0.026397201167287755,-0.028536063092124846
MAIN_20D_1M_TAIL20,2015-02-12,positive,5,0.008645520144558775,0.011089838051488346,0.002444317906929571,0.035918207473427964,0.03828873445939688
MAIN_20D_1M_TAIL20,2015-02-12,negative,5,0.008846279215018068,0.011274254383871233,0.0024279751688531647,-0.00924359353415744,-0.009603155924278736
AVOL10,2015-02-12,positive,5,0.00886703280173733,0.010967263287116516,0.0021002304853791863,0.03583589664145903,0.038371557958040384
AVOL10,2015-02-12,negative,5,0.009719176951969041,0.010568417834294075,0.0008492408823250336,-0.009229171432127797,-0.009615668734188142
LIQ5M,2015-02-12,positive,5,0.01067554253449816,0.013445803897620383,0.002770261363122223,0.036436111047247075,0.038129238097328856
LIQ5M,2015-02-12,negative,5,0.015263447305385956,0.014241093357941974,-0.001022353947443981,-0.00905135610314499,-0.00951038942658478
